timestamp,src_ip,dst_ip,bytes,sensor_type,port
2025-12-18 19:18:55.790858,203.0.113.237,10.0.0.1,11425,soil_moisture,1883
2025-12-19 12:43:55.790885,192.168.1.23,10.0.0.1,714,temp,443
2025-12-19 03:32:55.790910,192.168.1.8,10.0.0.1,602,pesticide,8080
2025-12-19 00:43:55.790934,192.168.1.42,10.0.0.1,374,soil_moisture,1883
2025-12-19 01:27:55.790960,192.168.1.45,10.0.0.1,481,humidity,1883
2025-12-18 20:25:55.790988,192.168.1.6,10.0.0.1,68,humidity,1883
2025-12-18 19:24:55.791024,192.168.1.31,10.0.0.1,161,soil_moisture,443
2025-12-19 09:15:55.791050,192.168.1.38,10.0.0.1,84,soil_moisture,443
2025-12-19 15:12:55.791075,192.168.1.34,10.0.0.1,147,temp,1883
2025-12-19 00:58:55.791105,192.168.1.9,10.0.0.1,111,temp,443
2025-12-19 06:04:55.791130,192.168.1.6,10.0.0.1,418,humidity,8080
2025-12-19 13:38:55.791179,203.0.113.237,10.0.0.1,17555,pesticide,8080
2025-12-18 23:08:55.791211,192.168.1.27,10.0.0.1,97,soil_moisture,8080
2025-12-19 04:43:55.791237,192.168.1.50,10.0.0.1,237,humidity,8080
2025-12-19 06:34:55.791262,192.168.1.29,10.0.0.1,230,humidity,443
2025-12-19 03:46:55.791295,192.168.1.49,10.0.0.1,384,soil_moisture,443
2025-12-19 08:55:55.791322,192.168.1.8,10.0.0.1,255,pesticide,1883
2025-12-19 12:52:55.791348,203.0.113.150,10.0.0.1,17731,humidity,8080
2025-12-18 17:18:55.791373,192.168.1.5,10.0.0.1,747,temp,8080
2025-12-18 19:17:55.791398,192.168.1.38,10.0.0.1,649,pesticide,443
2025-12-19 07:42:55.791423,192.168.1.42,10.0.0.1,347,pesticide,443
2025-12-19 04:53:55.791451,203.0.113.75,10.0.0.1,15521,soil_moisture,443
2025-12-18 23:49:55.791477,192.168.1.35,10.0.0.1,159,humidity,8080
2025-12-19 03:56:55.791511,192.168.1.40,10.0.0.1,533,humidity,8080
2025-12-19 10:57:55.791535,192.168.1.33,10.0.0.1,586,pesticide,1883
2025-12-19 10:15:55.791559,192.168.1.28,10.0.0.1,555,soil_moisture,443
2025-12-18 22:22:55.791584,192.168.1.29,10.0.0.1,654,humidity,443
2025-12-18 17:40:55.791610,192.168.1.26,10.0.0.1,414,temp,443
2025-12-19 03:31:55.791640,192.168.1.18,10.0.0.1,265,temp,443
2025-12-18 20:08:55.791666,192.168.1.15,10.0.0.1,225,pesticide,443
2025-12-19 05:13:55.791690,192.168.1.1,10.0.0.1,410,temp,1883
2025-12-19 05:04:55.791716,192.168.1.19,10.0.0.1,305,soil_moisture,1883
2025-12-19 08:39:55.791742,192.168.1.18,10.0.0.1,556,humidity,443
2025-12-18 20:21:55.791768,192.168.1.2,10.0.0.1,524,humidity,443
2025-12-19 07:28:55.791794,192.168.1.5,10.0.0.1,283,temp,1883
2025-12-19 14:58:55.791820,192.168.1.7,10.0.0.1,555,pesticide,8080
2025-12-18 22:27:55.791844,192.168.1.18,10.0.0.1,460,humidity,8080
2025-12-19 08:16:55.791870,192.168.1.3,10.0.0.1,341,pesticide,443
2025-12-18 17:57:55.791895,192.168.1.33,10.0.0.1,504,soil_moisture,443
2025-12-19 02:32:55.791919,192.168.1.25,10.0.0.1,250,humidity,1883
2025-12-19 00:41:55.791945,192.168.1.42,10.0.0.1,707,soil_moisture,8080
2025-12-19 13:46:55.791970,192.168.1.38,10.0.0.1,672,humidity,8080
2025-12-18 23:29:55.791995,192.168.1.3,10.0.0.1,522,temp,443
2025-12-18 20:17:55.792019,192.168.1.35,10.0.0.1,587,humidity,1883
2025-12-19 03:47:55.792044,192.168.1.7,10.0.0.1,173,soil_moisture,443
2025-12-18 17:55:55.792071,192.168.1.10,10.0.0.1,333,temp,1883
2025-12-18 23:13:55.792102,192.168.1.15,10.0.0.1,218,pesticide,1883
2025-12-18 22:25:55.792126,192.168.1.19,10.0.0.1,94,temp,8080
2025-12-18 20:23:55.792192,203.0.113.77,10.0.0.1,13108,soil_moisture,8080
2025-12-19 03:48:55.792223,192.168.1.43,10.0.0.1,521,pesticide,8080
2025-12-19 05:29:55.792245,192.168.1.9,10.0.0.1,762,pesticide,443
2025-12-19 07:59:55.792268,192.168.1.2,10.0.0.1,298,soil_moisture,8080
2025-12-18 21:05:55.792292,192.168.1.12,10.0.0.1,233,pesticide,1883
2025-12-18 18:10:55.792316,192.168.1.21,10.0.0.1,650,humidity,8080
2025-12-19 02:36:55.792341,192.168.1.16,10.0.0.1,585,soil_moisture,443
2025-12-18 21:31:55.792366,192.168.1.12,10.0.0.1,569,humidity,443
2025-12-19 09:21:55.792392,192.168.1.28,10.0.0.1,94,temp,1883
2025-12-19 03:03:55.792421,203.0.113.222,10.0.0.1,15261,pesticide,8080
2025-12-19 05:08:55.792446,192.168.1.6,10.0.0.1,580,soil_moisture,1883
2025-12-19 09:18:55.792470,192.168.1.43,10.0.0.1,720,temp,443
2025-12-19 03:41:55.792495,192.168.1.9,10.0.0.1,139,soil_moisture,1883
2025-12-19 00:45:55.792532,192.168.1.30,10.0.0.1,291,pesticide,8080
2025-12-18 20:44:55.792558,192.168.1.48,10.0.0.1,748,humidity,8080
2025-12-19 05:31:55.792585,203.0.113.41,10.0.0.1,19607,pesticide,1883
2025-12-19 08:54:55.792611,192.168.1.33,10.0.0.1,230,temp,1883
2025-12-19 02:33:55.792637,192.168.1.1,10.0.0.1,186,temp,443
2025-12-18 18:01:55.792664,192.168.1.48,10.0.0.1,688,temp,1883
2025-12-19 05:35:55.792697,192.168.1.18,10.0.0.1,256,pesticide,1883
2025-12-19 10:59:55.792722,192.168.1.32,10.0.0.1,770,soil_moisture,443
2025-12-19 14:43:55.792747,192.168.1.9,10.0.0.1,545,soil_moisture,1883
2025-12-18 18:43:55.792772,192.168.1.44,10.0.0.1,286,soil_moisture,443
2025-12-18 16:26:55.792802,192.168.1.5,10.0.0.1,250,humidity,8080
2025-12-19 10:59:55.792828,192.168.1.34,10.0.0.1,464,soil_moisture,443
2025-12-18 16:38:55.792850,192.168.1.47,10.0.0.1,560,humidity,443
2025-12-19 15:52:55.792873,192.168.1.26,10.0.0.1,302,pesticide,1883
2025-12-19 12:15:55.792897,192.168.1.25,10.0.0.1,688,pesticide,8080
2025-12-19 04:05:55.792923,192.168.1.20,10.0.0.1,477,soil_moisture,1883
2025-12-18 21:39:55.792948,192.168.1.7,10.0.0.1,319,pesticide,8080
2025-12-19 12:23:55.792978,192.168.1.3,10.0.0.1,623,humidity,1883
2025-12-19 01:26:55.793004,192.168.1.32,10.0.0.1,432,temp,8080
2025-12-18 18:27:55.793029,192.168.1.20,10.0.0.1,466,humidity,1883
2025-12-18 18:45:55.793056,192.168.1.25,10.0.0.1,792,pesticide,443
2025-12-18 22:32:55.793081,192.168.1.37,10.0.0.1,602,pesticide,443
2025-12-19 06:27:55.793105,192.168.1.44,10.0.0.1,90,humidity,443
2025-12-19 11:35:55.793131,192.168.1.33,10.0.0.1,651,pesticide,443
2025-12-19 02:13:55.793184,192.168.1.7,10.0.0.1,196,pesticide,1883
2025-12-19 08:02:55.793215,192.168.1.35,10.0.0.1,274,temp,8080
2025-12-18 22:04:55.793246,192.168.1.17,10.0.0.1,426,pesticide,8080
2025-12-18 17:48:55.793271,192.168.1.22,10.0.0.1,280,humidity,8080
2025-12-18 16:17:55.793298,203.0.113.118,10.0.0.1,14107,humidity,443
2025-12-18 18:00:55.793323,192.168.1.28,10.0.0.1,142,temp,443
2025-12-19 05:07:55.793349,192.168.1.7,10.0.0.1,686,pesticide,8080
2025-12-19 00:20:55.793373,192.168.1.37,10.0.0.1,757,pesticide,1883
2025-12-18 20:25:55.793404,203.0.113.11,10.0.0.1,12437,soil_moisture,8080
2025-12-19 13:45:55.793430,192.168.1.40,10.0.0.1,160,soil_moisture,8080
2025-12-19 01:22:55.793457,192.168.1.15,10.0.0.1,428,temp,1883
2025-12-19 00:52:55.793483,192.168.1.22,10.0.0.1,451,humidity,1883
2025-12-18 21:10:55.793518,192.168.1.9,10.0.0.1,64,pesticide,1883
2025-12-19 03:30:55.793543,192.168.1.8,10.0.0.1,232,soil_moisture,8080
2025-12-19 06:33:55.793569,192.168.1.22,10.0.0.1,498,temp,1883
2025-12-18 23:13:55.793595,192.168.1.23,10.0.0.1,555,soil_moisture,8080
2025-12-19 03:48:55.793621,192.168.1.32,10.0.0.1,621,temp,1883
2025-12-19 10:37:55.793649,203.0.113.33,10.0.0.1,6271,pesticide,1883
2025-12-18 21:47:55.793676,192.168.1.24,10.0.0.1,749,soil_moisture,1883
2025-12-19 00:01:55.793700,192.168.1.47,10.0.0.1,376,humidity,8080
2025-12-18 19:55:55.793725,192.168.1.50,10.0.0.1,85,pesticide,1883
2025-12-19 13:37:55.793757,192.168.1.1,10.0.0.1,504,pesticide,443
2025-12-19 05:18:55.793784,203.0.113.179,10.0.0.1,14368,humidity,8080
2025-12-19 01:45:55.793808,192.168.1.34,10.0.0.1,460,humidity,443
2025-12-18 21:10:55.793833,192.168.1.36,10.0.0.1,666,temp,443
2025-12-18 18:18:55.793862,192.168.1.23,10.0.0.1,224,humidity,1883
2025-12-19 06:25:55.793887,192.168.1.30,10.0.0.1,58,temp,8080
2025-12-18 21:47:55.793912,192.168.1.20,10.0.0.1,59,soil_moisture,1883
2025-12-19 06:51:55.793936,192.168.1.10,10.0.0.1,260,temp,443
2025-12-18 18:23:55.793961,192.168.1.50,10.0.0.1,643,pesticide,443
2025-12-19 07:23:55.793985,192.168.1.7,10.0.0.1,764,soil_moisture,1883
2025-12-18 23:55:55.794009,192.168.1.10,10.0.0.1,365,soil_moisture,1883
2025-12-18 21:15:55.794035,192.168.1.24,10.0.0.1,361,humidity,8080
2025-12-19 06:43:55.794060,192.168.1.2,10.0.0.1,302,pesticide,443
2025-12-18 15:57:55.794085,192.168.1.29,10.0.0.1,488,soil_moisture,8080
2025-12-19 08:39:55.794110,192.168.1.45,10.0.0.1,638,soil_moisture,1883
2025-12-19 06:14:55.794134,192.168.1.34,10.0.0.1,429,pesticide,8080
2025-12-18 20:17:55.794180,192.168.1.39,10.0.0.1,111,soil_moisture,8080
2025-12-18 19:32:55.794204,192.168.1.11,10.0.0.1,697,pesticide,443
2025-12-18 22:47:55.794230,192.168.1.8,10.0.0.1,303,pesticide,8080
2025-12-19 09:34:55.794256,192.168.1.20,10.0.0.1,765,pesticide,443
2025-12-19 03:41:55.794289,192.168.1.28,10.0.0.1,88,soil_moisture,443
2025-12-19 00:25:55.794317,192.168.1.46,10.0.0.1,775,pesticide,1883
2025-12-18 23:45:55.794344,192.168.1.17,10.0.0.1,113,soil_moisture,8080
2025-12-18 19:50:55.794372,192.168.1.42,10.0.0.1,710,temp,443
2025-12-19 08:36:55.794399,192.168.1.12,10.0.0.1,526,humidity,1883
2025-12-18 20:26:55.794425,192.168.1.35,10.0.0.1,189,humidity,1883
2025-12-19 15:55:55.794452,192.168.1.43,10.0.0.1,304,pesticide,1883
2025-12-18 18:58:55.794479,192.168.1.31,10.0.0.1,214,humidity,443
2025-12-18 20:29:55.794514,192.168.1.13,10.0.0.1,632,temp,8080
2025-12-18 16:26:55.794542,192.168.1.5,10.0.0.1,92,humidity,1883
2025-12-19 10:05:55.794568,192.168.1.48,10.0.0.1,592,pesticide,8080
2025-12-19 08:31:55.794593,192.168.1.10,10.0.0.1,648,soil_moisture,8080
2025-12-19 04:47:55.794687,192.168.1.5,10.0.0.1,665,temp,8080
2025-12-19 09:25:55.794722,192.168.1.25,10.0.0.1,92,pesticide,8080
2025-12-18 17:41:55.794750,192.168.1.11,10.0.0.1,313,soil_moisture,8080
2025-12-19 07:18:55.794777,192.168.1.10,10.0.0.1,356,pesticide,443
2025-12-19 15:30:55.794809,192.168.1.24,10.0.0.1,148,humidity,8080
2025-12-19 05:09:55.794837,192.168.1.4,10.0.0.1,597,humidity,1883
2025-12-18 16:09:55.794864,192.168.1.8,10.0.0.1,515,humidity,8080
2025-12-19 10:33:55.794893,192.168.1.18,10.0.0.1,725,pesticide,1883
2025-12-19 07:01:55.794920,192.168.1.39,10.0.0.1,50,temp,8080
2025-12-19 08:48:55.794947,192.168.1.45,10.0.0.1,370,temp,1883
2025-12-18 21:36:55.794973,192.168.1.26,10.0.0.1,446,pesticide,1883
2025-12-19 10:07:55.794999,192.168.1.47,10.0.0.1,273,humidity,443
2025-12-19 01:02:55.795026,192.168.1.33,10.0.0.1,196,pesticide,1883
2025-12-19 04:26:55.795053,192.168.1.24,10.0.0.1,457,soil_moisture,443
2025-12-19 03:40:55.795080,192.168.1.9,10.0.0.1,361,pesticide,1883
2025-12-19 09:38:55.795106,192.168.1.38,10.0.0.1,162,soil_moisture,1883
2025-12-19 05:07:55.795133,192.168.1.26,10.0.0.1,678,pesticide,1883
2025-12-19 01:00:55.795180,192.168.1.32,10.0.0.1,210,humidity,1883
2025-12-18 17:38:55.795210,192.168.1.34,10.0.0.1,362,pesticide,1883
2025-12-18 20:47:55.795251,192.168.1.41,10.0.0.1,339,soil_moisture,443
2025-12-19 04:54:55.795281,192.168.1.16,10.0.0.1,270,soil_moisture,1883
2025-12-18 22:04:55.795311,203.0.113.92,10.0.0.1,17183,humidity,8080
2025-12-19 09:05:55.795338,192.168.1.7,10.0.0.1,373,humidity,1883
2025-12-18 17:49:55.795365,192.168.1.15,10.0.0.1,456,temp,1883
2025-12-18 16:30:55.795392,192.168.1.12,10.0.0.1,391,humidity,443
2025-12-19 02:00:55.795418,192.168.1.44,10.0.0.1,62,pesticide,443
2025-12-18 19:51:55.795445,192.168.1.3,10.0.0.1,516,temp,1883
2025-12-18 19:33:55.795476,192.168.1.10,10.0.0.1,599,pesticide,1883
2025-12-18 17:56:55.795510,192.168.1.39,10.0.0.1,225,humidity,8080
2025-12-19 15:07:55.795538,192.168.1.22,10.0.0.1,96,pesticide,443
2025-12-19 08:29:55.795565,192.168.1.41,10.0.0.1,560,soil_moisture,8080
2025-12-19 12:23:55.795592,192.168.1.3,10.0.0.1,685,soil_moisture,1883
2025-12-18 19:45:55.795618,192.168.1.45,10.0.0.1,696,soil_moisture,1883
2025-12-18 23:30:55.795645,192.168.1.46,10.0.0.1,743,soil_moisture,1883
2025-12-19 13:10:55.795672,192.168.1.45,10.0.0.1,104,soil_moisture,443
2025-12-18 22:35:55.795702,192.168.1.24,10.0.0.1,242,soil_moisture,1883
2025-12-19 10:28:55.795729,192.168.1.43,10.0.0.1,486,temp,1883
2025-12-19 13:20:55.795755,192.168.1.5,10.0.0.1,355,soil_moisture,443
2025-12-18 21:49:55.795782,192.168.1.32,10.0.0.1,265,soil_moisture,1883
2025-12-19 09:11:55.795809,192.168.1.24,10.0.0.1,667,temp,8080
2025-12-18 17:47:55.795835,192.168.1.20,10.0.0.1,171,soil_moisture,443
2025-12-19 05:47:55.795861,192.168.1.38,10.0.0.1,554,temp,1883
2025-12-19 05:41:55.795889,192.168.1.35,10.0.0.1,590,humidity,8080
2025-12-19 11:24:55.795915,192.168.1.36,10.0.0.1,577,pesticide,1883
2025-12-18 22:39:55.795942,192.168.1.2,10.0.0.1,277,pesticide,8080
2025-12-19 01:29:55.795968,192.168.1.31,10.0.0.1,718,soil_moisture,8080
2025-12-19 07:23:55.795997,192.168.1.31,10.0.0.1,665,pesticide,8080
2025-12-18 23:00:55.796024,192.168.1.38,10.0.0.1,753,humidity,443
2025-12-18 20:52:55.796049,192.168.1.3,10.0.0.1,425,soil_moisture,8080
2025-12-18 16:15:55.796076,192.168.1.44,10.0.0.1,442,soil_moisture,8080
2025-12-18 16:00:55.796102,192.168.1.31,10.0.0.1,143,humidity,443
2025-12-19 05:12:55.796129,192.168.1.16,10.0.0.1,119,temp,1883
2025-12-19 01:28:55.796172,192.168.1.11,10.0.0.1,105,temp,1883
2025-12-18 16:06:55.796202,203.0.113.167,10.0.0.1,11320,humidity,1883
2025-12-18 20:36:55.796227,192.168.1.16,10.0.0.1,118,soil_moisture,1883
2025-12-19 00:14:55.796253,192.168.1.38,10.0.0.1,79,pesticide,8080
2025-12-19 01:41:55.796279,192.168.1.11,10.0.0.1,688,humidity,8080
2025-12-18 19:32:55.796304,192.168.1.1,10.0.0.1,104,temp,1883
2025-12-18 17:04:55.796331,192.168.1.31,10.0.0.1,374,temp,1883
2025-12-19 11:31:55.796356,192.168.1.40,10.0.0.1,692,humidity,443
2025-12-19 15:23:55.796379,192.168.1.34,10.0.0.1,351,soil_moisture,8080
2025-12-18 17:32:55.796407,203.0.113.76,10.0.0.1,11886,pesticide,8080
2025-12-18 16:45:55.796433,192.168.1.34,10.0.0.1,445,soil_moisture,8080
2025-12-19 07:06:55.796460,192.168.1.33,10.0.0.1,271,pesticide,443
2025-12-19 15:46:55.796485,192.168.1.32,10.0.0.1,544,temp,8080
2025-12-18 18:03:55.796522,192.168.1.33,10.0.0.1,579,humidity,443
2025-12-18 19:40:55.796555,192.168.1.31,10.0.0.1,560,temp,8080
2025-12-19 02:30:55.796583,192.168.1.5,10.0.0.1,413,humidity,443
2025-12-19 09:23:55.796611,192.168.1.30,10.0.0.1,74,humidity,443
2025-12-19 04:14:55.796636,192.168.1.23,10.0.0.1,501,soil_moisture,8080
2025-12-19 00:29:55.796662,192.168.1.5,10.0.0.1,531,temp,8080
2025-12-19 08:34:55.796689,192.168.1.12,10.0.0.1,61,soil_moisture,443
2025-12-19 01:41:55.796715,192.168.1.13,10.0.0.1,612,humidity,443
2025-12-18 17:22:55.796744,203.0.113.152,10.0.0.1,17644,temp,443
2025-12-19 15:41:55.796770,192.168.1.23,10.0.0.1,405,pesticide,8080
2025-12-19 13:43:55.796797,192.168.1.42,10.0.0.1,215,soil_moisture,8080
2025-12-19 15:26:55.796825,203.0.113.118,10.0.0.1,18756,pesticide,443
2025-12-19 06:54:55.796851,192.168.1.41,10.0.0.1,89,temp,443
2025-12-19 11:38:55.796878,192.168.1.34,10.0.0.1,453,soil_moisture,8080
2025-12-19 00:43:55.796905,192.168.1.2,10.0.0.1,419,humidity,8080
2025-12-18 21:40:55.796931,192.168.1.43,10.0.0.1,264,temp,8080
2025-12-19 12:54:55.796957,192.168.1.40,10.0.0.1,183,temp,8080
2025-12-19 09:43:55.796985,192.168.1.6,10.0.0.1,395,pesticide,443
2025-12-18 19:33:55.797012,192.168.1.2,10.0.0.1,63,humidity,8080
2025-12-19 07:49:55.797037,192.168.1.6,10.0.0.1,681,humidity,1883
2025-12-19 09:30:55.797069,192.168.1.38,10.0.0.1,316,humidity,1883
2025-12-19 12:01:55.797095,192.168.1.37,10.0.0.1,448,pesticide,443
2025-12-18 17:28:55.797121,192.168.1.50,10.0.0.1,130,soil_moisture,8080
2025-12-18 16:31:55.797148,192.168.1.3,10.0.0.1,623,pesticide,443
2025-12-19 15:11:55.797196,203.0.113.23,10.0.0.1,15157,temp,443
2025-12-19 11:25:55.797224,192.168.1.35,10.0.0.1,763,pesticide,443
2025-12-18 22:16:55.797252,203.0.113.188,10.0.0.1,5911,soil_moisture,8080
2025-12-19 05:29:55.797278,192.168.1.45,10.0.0.1,545,pesticide,443
2025-12-19 09:34:55.797304,192.168.1.48,10.0.0.1,528,temp,443
2025-12-19 08:57:55.797329,192.168.1.38,10.0.0.1,292,temp,443
2025-12-18 18:00:55.797355,192.168.1.44,10.0.0.1,693,pesticide,8080
2025-12-19 13:50:55.797381,192.168.1.36,10.0.0.1,774,soil_moisture,443
2025-12-19 08:29:55.797408,192.168.1.39,10.0.0.1,123,humidity,8080
2025-12-19 01:46:55.797434,192.168.1.23,10.0.0.1,358,soil_moisture,1883
2025-12-19 02:32:55.797467,192.168.1.47,10.0.0.1,236,pesticide,1883
2025-12-19 10:16:55.797495,192.168.1.14,10.0.0.1,663,pesticide,8080
2025-12-19 13:34:55.797531,192.168.1.2,10.0.0.1,780,pesticide,1883
2025-12-18 18:58:55.797559,192.168.1.50,10.0.0.1,366,humidity,1883
2025-12-19 05:17:55.797586,192.168.1.37,10.0.0.1,685,soil_moisture,443
2025-12-19 04:38:55.797612,192.168.1.10,10.0.0.1,351,humidity,8080
2025-12-19 00:23:55.797647,192.168.1.3,10.0.0.1,130,humidity,1883
2025-12-18 23:35:55.797675,192.168.1.25,10.0.0.1,352,pesticide,1883
2025-12-18 22:27:55.797702,192.168.1.31,10.0.0.1,502,humidity,443
2025-12-18 18:13:55.797729,192.168.1.36,10.0.0.1,121,soil_moisture,1883
2025-12-19 03:40:55.797754,192.168.1.12,10.0.0.1,235,humidity,1883
2025-12-19 15:04:55.797781,192.168.1.32,10.0.0.1,271,temp,1883
2025-12-18 21:06:55.797808,192.168.1.46,10.0.0.1,699,pesticide,8080
2025-12-18 23:50:55.797834,192.168.1.43,10.0.0.1,619,pesticide,443
2025-12-19 03:23:55.797860,192.168.1.18,10.0.0.1,129,temp,8080
2025-12-19 11:36:55.797888,192.168.1.15,10.0.0.1,573,temp,443
2025-12-19 15:50:55.797917,192.168.1.23,10.0.0.1,127,humidity,8080
2025-12-19 08:50:55.797943,192.168.1.33,10.0.0.1,668,humidity,8080
2025-12-19 03:09:55.797970,192.168.1.11,10.0.0.1,369,humidity,8080
2025-12-18 17:43:55.797996,192.168.1.25,10.0.0.1,429,temp,8080
2025-12-19 08:19:55.798024,192.168.1.35,10.0.0.1,180,soil_moisture,1883
2025-12-19 09:52:55.798051,192.168.1.19,10.0.0.1,275,humidity,1883
2025-12-19 12:28:55.798076,192.168.1.1,10.0.0.1,543,soil_moisture,8080
2025-12-18 19:21:55.798103,192.168.1.25,10.0.0.1,615,pesticide,1883
2025-12-19 07:06:55.798129,192.168.1.12,10.0.0.1,443,temp,443
2025-12-19 15:00:55.798180,192.168.1.27,10.0.0.1,615,soil_moisture,1883
2025-12-18 17:50:55.798211,192.168.1.42,10.0.0.1,650,soil_moisture,1883
2025-12-19 02:49:55.798237,192.168.1.3,10.0.0.1,645,humidity,1883
2025-12-19 04:25:55.798261,192.168.1.34,10.0.0.1,654,temp,1883
2025-12-19 11:30:55.798288,192.168.1.39,10.0.0.1,221,humidity,8080
2025-12-18 19:18:55.798314,192.168.1.4,10.0.0.1,639,soil_moisture,8080
2025-12-18 22:09:55.798340,192.168.1.17,10.0.0.1,720,pesticide,443
2025-12-19 06:49:55.798374,192.168.1.50,10.0.0.1,480,soil_moisture,8080
2025-12-18 22:42:55.798400,192.168.1.38,10.0.0.1,373,soil_moisture,8080
2025-12-19 05:22:55.798424,192.168.1.34,10.0.0.1,400,pesticide,443
2025-12-18 22:32:55.798449,192.168.1.27,10.0.0.1,736,humidity,8080
2025-12-19 01:53:55.798474,192.168.1.5,10.0.0.1,221,pesticide,1883
2025-12-18 17:24:55.798509,192.168.1.41,10.0.0.1,489,temp,1883
2025-12-19 01:46:55.798539,192.168.1.35,10.0.0.1,795,temp,8080
2025-12-18 21:20:55.798567,192.168.1.3,10.0.0.1,522,soil_moisture,8080
2025-12-19 04:27:55.798668,192.168.1.29,10.0.0.1,178,pesticide,1883
2025-12-18 18:29:55.798695,192.168.1.45,10.0.0.1,302,pesticide,443
2025-12-19 10:50:55.798722,192.168.1.1,10.0.0.1,278,temp,1883
2025-12-18 16:58:55.798749,192.168.1.48,10.0.0.1,186,humidity,8080
2025-12-18 19:20:55.798775,192.168.1.28,10.0.0.1,430,temp,443
2025-12-19 05:04:55.798807,192.168.1.34,10.0.0.1,572,soil_moisture,1883
2025-12-19 15:54:55.798834,192.168.1.50,10.0.0.1,158,pesticide,8080
2025-12-18 20:01:55.798861,192.168.1.21,10.0.0.1,326,soil_moisture,1883
2025-12-19 11:45:55.798885,192.168.1.11,10.0.0.1,503,temp,443
2025-12-18 22:09:55.798912,192.168.1.28,10.0.0.1,285,humidity,1883
2025-12-19 05:25:55.798937,192.168.1.4,10.0.0.1,86,pesticide,443
2025-12-18 20:48:55.798962,192.168.1.50,10.0.0.1,479,pesticide,443
2025-12-19 00:45:55.798990,192.168.1.32,10.0.0.1,432,pesticide,8080
2025-12-18 18:22:55.799016,192.168.1.21,10.0.0.1,599,soil_moisture,443
2025-12-19 06:33:55.799041,192.168.1.14,10.0.0.1,522,humidity,1883
2025-12-19 06:39:55.799065,192.168.1.2,10.0.0.1,279,temp,1883
2025-12-19 08:57:55.799091,192.168.1.26,10.0.0.1,402,pesticide,8080
2025-12-19 13:36:55.799116,192.168.1.37,10.0.0.1,51,soil_moisture,443
2025-12-18 20:42:55.799141,192.168.1.23,10.0.0.1,137,humidity,1883
2025-12-18 22:53:55.799184,192.168.1.27,10.0.0.1,744,humidity,1883
2025-12-18 20:32:55.799212,192.168.1.27,10.0.0.1,146,humidity,8080
2025-12-19 12:35:55.799239,192.168.1.36,10.0.0.1,289,soil_moisture,1883
2025-12-19 04:02:55.799264,192.168.1.30,10.0.0.1,664,temp,8080
2025-12-19 05:36:55.799298,203.0.113.80,10.0.0.1,15629,soil_moisture,443
2025-12-19 00:05:55.799328,192.168.1.11,10.0.0.1,466,soil_moisture,443
2025-12-18 22:21:55.799355,203.0.113.12,10.0.0.1,6295,soil_moisture,443
2025-12-18 23:34:55.799381,192.168.1.11,10.0.0.1,660,temp,8080
2025-12-19 03:10:55.799405,192.168.1.8,10.0.0.1,677,temp,8080
2025-12-19 09:58:55.799429,192.168.1.30,10.0.0.1,551,soil_moisture,1883
2025-12-18 23:38:55.799454,192.168.1.49,10.0.0.1,589,temp,1883
2025-12-19 05:28:55.799481,192.168.1.42,10.0.0.1,394,pesticide,1883
2025-12-19 14:02:55.799516,192.168.1.43,10.0.0.1,530,temp,443
2025-12-18 20:56:55.799545,192.168.1.24,10.0.0.1,702,soil_moisture,443
2025-12-18 16:33:55.799572,192.168.1.48,10.0.0.1,106,temp,443
2025-12-18 20:05:55.799598,203.0.113.117,10.0.0.1,12712,pesticide,443
2025-12-18 18:12:55.799624,192.168.1.25,10.0.0.1,149,humidity,443
2025-12-18 22:38:55.799651,192.168.1.42,10.0.0.1,800,temp,1883
2025-12-18 21:44:55.799678,192.168.1.16,10.0.0.1,307,soil_moisture,443
2025-12-18 21:48:55.799705,192.168.1.47,10.0.0.1,551,pesticide,1883
2025-12-19 06:24:55.799731,192.168.1.16,10.0.0.1,775,soil_moisture,1883
2025-12-18 16:12:55.799758,192.168.1.34,10.0.0.1,597,pesticide,1883
2025-12-19 07:17:55.799785,192.168.1.48,10.0.0.1,122,temp,8080
2025-12-18 17:09:55.799811,192.168.1.34,10.0.0.1,659,pesticide,8080
2025-12-19 13:07:55.799838,192.168.1.17,10.0.0.1,571,pesticide,443
2025-12-19 00:10:55.799870,192.168.1.26,10.0.0.1,300,humidity,8080
2025-12-18 21:09:55.799896,192.168.1.12,10.0.0.1,51,humidity,443
2025-12-19 06:04:55.799927,192.168.1.32,10.0.0.1,759,soil_moisture,443
2025-12-18 17:33:55.799954,192.168.1.7,10.0.0.1,313,humidity,8080
2025-12-18 18:56:55.799979,192.168.1.38,10.0.0.1,576,temp,1883
2025-12-18 17:26:55.800006,203.0.113.5,10.0.0.1,16967,humidity,443
2025-12-19 14:04:55.800032,192.168.1.23,10.0.0.1,282,temp,443
2025-12-18 16:35:55.800058,192.168.1.16,10.0.0.1,103,humidity,1883
2025-12-19 02:09:55.800085,192.168.1.20,10.0.0.1,376,soil_moisture,1883
2025-12-19 09:50:55.800111,192.168.1.48,10.0.0.1,208,soil_moisture,443
2025-12-18 18:53:55.800137,192.168.1.43,10.0.0.1,165,pesticide,443
2025-12-19 11:52:55.800184,203.0.113.86,10.0.0.1,9219,temp,1883
2025-12-18 16:42:55.800212,192.168.1.48,10.0.0.1,219,humidity,1883
2025-12-19 00:32:55.800238,192.168.1.17,10.0.0.1,596,soil_moisture,443
